id,path,prediction,text
31568,img/31568.png,0,alabama: bans abortions. all of alabama in 5 years
31586,img/31586.png,1,hurry up and hide your valuables
31604,img/31604.png,1,healthcare for muslims
31605,img/31605.png,0,running for school
31609,img/31609.png,0,the haters have arrived
31625,img/31625.png,0,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you?"
31629,img/31629.png,1,me: hey maybe we should accept people regardless of their sexual preferences? islamic countries: (muslim noises)
31640,img/31640.png,1,and nothing of value was lost that day
31645,img/31645.png,0,the floor is jews
31649,img/31649.png,1,"whenever a white gay compares their struggle to that of a black woman well yes, but actually no"
31652,img/31652.png,0,you sick... freak!!!
31657,img/31657.png,1,ain't no allah back girl
31678,img/31678.png,0,a good asian driver
31684,img/31684.png,0,obama voters
31687,img/31687.png,0,ask that dumb ass question again and i'll head out
31690,img/31690.png,0,the older we get the sleepier we are
31694,img/31694.png,0,i agree hi 5 bro
31706,img/31706.png,1,when you stuff your jewish chicken before you give it a good roast
31708,img/31708.png,0,"me, the first time my sweet, beautiful baby boy ever brings a girl home to meet me. why don't you go back to your home on whore island?"
31709,img/31709.png,0,patience good things come to those who wait
31720,img/31720.png,1,"can you name 3 words better than ""i love you?"" death to america, of course,"
31728,img/31728.png,0,"either we fuckin, or i'm fuckin"
31729,img/31729.png,0,an expensive netflix bill? i did nazi that coming
31742,img/31742.png,0,when you and ya partner see an unarmed black youth
31748,img/31748.png,1,ramadan begins may 27. bombathon ends june 24
31758,img/31758.png,0,getting stoned in america can be expensive in my country it is free for everyone ''
31764,img/31764.png,1,"when the safe word is ""flower"" but she kept saying ""flour"""
31765,img/31765.png,0,honestly i'm probably single because.. i never forwarded those chain messages in 2008
31769,img/31769.png,0,what if i told you blacks should not vote
31782,img/31782.png,0,gets kicked out of every country they been to blames you
31786,img/31786.png,0,"put'n the ""ham"" in mohamed"
31794,img/31794.png,0,i said a glass of orange juice not just any juice
31809,img/31809.png,0,look! i can nearly fit as many balls in my mouth as your girlfriend!!
31824,img/31824.png,0,i got my hair did
31847,img/31847.png,1,"why not share! so i thought fuck it, anjem choudary wants this removed because he says it insults islam"
31849,img/31849.png,0,7 in 10 people in prison are registered democrats when you can't beat trump with law abiding citizens you enlist felons..
31852,img/31852.png,0,"oh i pissed you off? suck it up buttercup i'm an asshole, it's what i do"
31857,img/31857.png,0,this is nahir born in germany. nahir is german. this is fluffy born in america. fluffy is american
31876,img/31876.png,1,got a new slow cooker today
31896,img/31896.png,0,i'm not saying it was muslims but it was muslims
31897,img/31897.png,0,toshiba? i lost a friend on that beach
31902,img/31902.png,0,who let the dogs out !
31924,img/31924.png,0,this is how harvey price has grown over the years
31925,img/31925.png,0,see? i fuckin told you a little foil on top keeps them jewsy medium rare is best
31927,img/31927.png,0,anymore pictures ? im kiddin let me pose
31948,img/31948.png,0,the left can't meme because the left is a meme
31960,img/31960.png,1,when your chinese food shows up completely uncooked
31975,img/31975.png,0,virgo you're both white trash quite frankly
32015,img/32015.png,1,best thing about an ethiopian blowjob?... you know shes gonna swallow!!!
32017,img/32017.png,0,i want to be inside your lady garden gnomesaying?
32046,img/32046.png,0,smoke pours from the wtc on 911
32051,img/32051.png,0,when they know you got a drug problem so they give you a gift card instead of cash but they don't know how the dope game is played!?
32069,img/32069.png,0,me the night before vs me the next morning
32076,img/32076.png,0,when i post something offensive and someone tries to explain to me why it's offensive
32081,img/32081.png,0,the secret to a good marriage is having sex at least 3 times a week. and at least once with your wife
32089,img/32089.png,0,red wine? that's a lifestyle choice
32106,img/32106.png,1,i don't see anything wrong with him other than he stole a wheelchair
32140,img/32140.png,0,got his house fumigated for termites got service connected for agent orange
32147,img/32147.png,1,"""liberal whites are the greatest enemy of african americans."" -james meredith james merideth is a republican, an author, and most notably the first black student admitted to the university of missippi"
32150,img/32150.png,1,arnold schwarzenigger
32160,img/32160.png,0,little white person please leave before my ancestors tell me to kick off this mountain
32164,img/32164.png,1,"black people started wearing their pants low, white people called it ""saggin."" spell saggin backwards... those sneaky white people"
32168,img/32168.png,0,adding coolant when the farm equipment overheats
32174,img/32174.png,0,jewber: uber for jews
32189,img/32189.png,0,the look after being told something idiotic be like
32401,img/32401.png,0,"in 2011 trump said ""all americans are idiots"" in 2016 they proved it"
32405,img/32405.png,0,"and in this corner, weighing in at 140 lbs"
32409,img/32409.png,0,and just like that democrats hate mueller more than trump
32416,img/32416.png,0,i reckon imma start some shit today mmmm hmmmmmm
32459,img/32459.png,0,only man to award a terrorist 10.5 million dollars for killing an american oldier....fucking scum bag!
32468,img/32468.png,0,be sure to spay or neuter your spouse today
32470,img/32470.png,0,the spooks of hazzard
32480,img/32480.png,0,for the last time leave big foot alone
32481,img/32481.png,1,muslim woman whines: i don't feel safe in us wearing a headscarf with trump as president then go back to your own country where they'll stone you to death for not wearing it
32485,img/32485.png,0,when you floor it but your passengers arent ready
32490,img/32490.png,1,"me giving nicknames to men who have wasted my time: we will call you, ""almost."""
32491,img/32491.png,0,14 million kids living in poverty in america but democrats fight for illegals
32507,img/32507.png,0,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you? """
32514,img/32514.png,0,my first high school football game was a lot like my first time having sex... i was bloody and sore at the end but at least my dad came
32516,img/32516.png,1,how to pick up jewish chicks
32540,img/32540.png,1,hitler at auschwitz be like: so we're just going to leave them for another minute or two until they get nice and smokey
32549,img/32549.png,1,"look out, here comes the master race"
32570,img/32570.png,0,women deserve equal rights and support
32576,img/32576.png,0,you never know how crazy they truly are until after you give them some good dick
32586,img/32586.png,0,my gynocologist says i can't have sex for 2 weeks what did your dentist say ?
32587,img/32587.png,1,corn shit lemon piss
32591,img/32591.png,0,it's not over! until i say so!!!
32608,img/32608.png,0,i got 99 problems and optimisim
32615,img/32615.png,0,when black people make white jokes when white people make black jokes
32617,img/32617.png,0,aaaaaaaaaaaaaah my dick is stuck in the drawer
32640,img/32640.png,0,went outside today yolo
32647,img/32647.png,1,"women are like bacon they look good, smell good, taste good and slowly kill men"
32649,img/32649.png,0,i love to fight for my country
32650,img/32650.png,0,drinking wine is bad drinking camel piss is good
32658,img/32658.png,0,we can kill as many as we want and your stupid government keeps bringing us in
32670,img/32670.png,0,"i don't always trust democrats... but when i do, i trust them to steal my money, spy on me, cause the cost of living to go up and sell out my country"
32674,img/32674.png,0,a school bus that was engulfed in flames
32695,img/32695.png,0,this is my ex looking for someone better than me
32704,img/32704.png,0,you know the macarena by heart
32706,img/32706.png,0,illegal aliens are more american than american citizens. aoc 01/08/19
32714,img/32714.png,0,hahaha fucking idiot
32716,img/32716.png,1,how much did the holo cost
32746,img/32746.png,0,life is like a box of chocolates you never know what you're gonna get
32750,img/32750.png,0,"william shatner has discontinued his new line of ladies lingerie apparently ""shatner panties"" wasn't the best choice for a name"
32751,img/32751.png,0,all aboard we are headed home
32765,img/32765.png,0,if you outlaw abortions abortions will just happen illegally but if you outlaw guns we will all be safe from gun crime
32768,img/32768.png,0,theory of everything imdb 7.7/10
32781,img/32781.png,0,look son... another terror attack by peaceful muslims!
32794,img/32794.png,0,'dont cry because it's over smile because it happened'' -dr. seuss
32798,img/32798.png,0,so you're telling me there's a chance
32806,img/32806.png,0,when you start to choke but your uncle knows the heimlich maneuver
32841,img/32841.png,1,"pedal faster patrick, the owners are coming"
32849,img/32849.png,0,valentine in islamic countries
32854,img/32854.png,1,how do you like them well done please!
32867,img/32867.png,0,it's not because you're muslim anti-semitic anti-america
32876,img/32876.png,1,those are some clean burning jews i tell ya h'wat
32891,img/32891.png,0,if you make a left you'll see where you had me fucked up at
32896,img/32896.png,1,after i'm done huntin' illegal aliens... i'm gonna get one of those technology jobs they took away from me
32897,img/32897.png,0,will you tell the cat bullying is not okay
32906,img/32906.png,0,america 1962: we're going to the moon! america 2017: building a wall is impossible!
32915,img/32915.png,0,when you haven't stolen anything in a week
32941,img/32941.png,1,why do black people smell bad? so blind people can hate them too
32947,img/32947.png,0,if you hear people from my past speak of me keep in mind they are speaking of a person they don't even know anymore
32956,img/32956.png,0,we're getting ready to go march for free college care to join?
32957,img/32957.png,1,when he's muslim and asks you to role play
32971,img/32971.png,0,"you must follow my religion radical muslim you're welcome to follow my religion, if you'd like! moderate muslim"
32974,img/32974.png,0,"you care more about your truck than you care about me well, my truck blows gaskets, not other dudes so."
32980,img/32980.png,1,im mixed with what? gorilla and rhino
32985,img/32985.png,0,when immigrants wave our flag they are not invaders
34015,img/34015.png,0,sorry if i offended you but maybe you needed to be offended here's my apology and one more thing... fuck you!!
34021,img/34021.png,1,"i put the ""ape"" in rape"
34028,img/34028.png,0,two girls sitting in a cart east london 1970
34051,img/34051.png,0,when the russian investigation... leads to the democrats
34056,img/34056.png,1,myth: gingers don't have souls fact: gingers earn a freckle for every soul they steal
34057,img/34057.png,0,this is called a mushroom cloud
34059,img/34059.png,0,see here's your mistake you added a fuck that i didnt give
34068,img/34068.png,0,"remember no matter how much you cry like a little bitch, trump will still be your president"
34072,img/34072.png,0,nothing comes between the bond of a rider and their horse
34075,img/34075.png,0,next time you complain about being hungry just remember it could be worse
34076,img/34076.png,0,i'm taking my clock to school
34078,img/34078.png,0,the only answer the only solution
34079,img/34079.png,1,do you have any idea how black you were going?
34081,img/34081.png,1,"when a black on lmm wants to fight, but you just tell a cop and the cop opens fire without hesitation modern problems require modern solutions"
34089,img/34089.png,0,this is where i belong
34091,img/34091.png,1,went to wal-mart picked up a brand new dishwasher!
34092,img/34092.png,0,no i dont want to kiss you i don't know why my girlfriend is mad
34095,img/34095.png,0,i've been here once. beautiful land and people
34096,img/34096.png,0,"removes polish with chemicals, nobody bats an eye"
34097,img/34097.png,1,etch a sketch for my birthday worst present ever
34106,img/34106.png,0,when all your army's peaceful solutions fail you know what our problems require special forces' unconventional solutions
34107,img/34107.png,0,and that was the last time we let jr feed himself
34109,img/34109.png,1,bring your jihad you camel piss drinking goat humpers
34129,img/34129.png,0,"she said she wanted the ""d"" so i gave her diabeetus"
34152,img/34152.png,1,how can this be allowed a free home and benefits? when this man was allowed to die on the streets after serving this country
34157,img/34157.png,0,mlk at the march on washington
34162,img/34162.png,0,she said girls run the world... so i told her get back in the kitchen
34165,img/34165.png,0,be happy you dont have neanderthal dna
34178,img/34178.png,0,"ay man, how ya been?"
34179,img/34179.png,1,hey muslims kiss my american ass!
34180,img/34180.png,1,when you call that one dike bro by accident
34186,img/34186.png,1,when i was a kid i thought black people were made from anal sex
34190,img/34190.png,0,"hitler, the leader of the nazi's"
34196,img/34196.png,1,behind every goat is a happy muslim
34206,img/34206.png,1,transwoman yelling at me about the meme i made me wondering what this dude's problem is
34207,img/34207.png,0,game of throne team are thinking about building a documentary about hitler
34216,img/34216.png,0,"yes, ilhan omar is anti-semitic and anti-american but she is on our side"
34217,img/34217.png,0,we said we would never forget why are you voting them into our government?
34219,img/34219.png,0,when you're 2% of the population but 40% of all pedophiles
34250,img/34250.png,1,beer goggles helping fat chicks get laid for thousands of years
34258,img/34258.png,1,"when she cooks, cleans & sucks a mean dick but you gotta work"
34275,img/34275.png,0,i hate when i see a black out in my neighborhood but i still offer my neighbors a candle
34295,img/34295.png,0,"i was raped in jail mom. dad's taking monopoly way too seriously incest is the best, put your daughter to the test"
34298,img/34298.png,0,when you finally get to go outside after being in the barn all winter
34506,img/34506.png,0,what's the difference between menstrual blood and sand? you can't gargle sand
34508,img/34508.png,1,jews are the problem. not just zionists or israelis. jews. all of them
34510,img/34510.png,0,"1 in 10 people live next to a pedophile not me, i live next to three gorgeous 13 year olds"
34518,img/34518.png,0,meanwhile at the isis strip club
34520,img/34520.png,0,i'm just not happy being with you falcon punch!
34521,img/34521.png,0,push for better healthcare in the country injuries happen when you least expect them
34526,img/34526.png,0,let me remind you i brutally beat my girlfriends there is plenty of evidence including a police report. i'm still #2 at the dnc and my party is silent about the matter
34567,img/34567.png,1,if you support this you're supporting the genocide of black men
34570,img/34570.png,0,exclusive footage of barack and michelle's 1st kiss
34576,img/34576.png,1,"nascar fans getting drunk in the metal parking lot, earplugs, dumb heads vests with patches, going in circles, trailer trash, obsession with gear, raising hell, aviators, fast stuff, hangovers.."
34581,img/34581.png,1,teacher : dont make any explosives inside the lab *le mohammed :
34582,img/34582.png,0,gets mad about film portraying muslims as murderous savages responds by being a murdering savage
34586,img/34586.png,0,my sense of humor is so dark it picks cotton
34587,img/34587.png,0,having a romantice night in can help keep the relationship alive
34591,img/34591.png,0,"isaak, grandmaster of spectre burning some flatties on a tuesday"
34592,img/34592.png,0,trusting people has made me the asshole i am today
34596,img/34596.png,1,i like my coffe like i like my slaves extra dark
34598,img/34598.png,1,i'm not going down until the last goat fucker is dead and gone
34609,img/34609.png,0,someone's been getting more than 50 cents a day
34618,img/34618.png,1,"tresspass on federal land and we'll stalk, hunt, and kill you....... ...unless you are mexican"
34619,img/34619.png,0,when she finally has your own month
34620,img/34620.png,1,nice boobs i guess it's a tranny omg a shemale
34628,img/34628.png,0,"donald, you are not welcome on my show sir, i do not want to be on your show"
34629,img/34629.png,0,morgan freeman played god in bruce almighty
34652,img/34652.png,1,if you're gonna go boating make sure you have the proper flotation devices
34658,img/34658.png,1,"pissed off two men becuase i refered to them as hipsters apparently the correct term is ""conjoined twins"""
34659,img/34659.png,0,the muslim plague is spreading like herpes
34670,img/34670.png,1,im really sorry that your not feeling well today but im still gonna need a sandwich
34671,img/34671.png,0,look! it says it right here! we can fuck goats!
34675,img/34675.png,0,normal people after a tragedy me : oh man these memes are going to be fucking great
34680,img/34680.png,1,when she's says she only dates black guys
34695,img/34695.png,0,omg he's mad
34698,img/34698.png,0,when a spider runs across the carpet fucking smash it
34710,img/34710.png,0,hey lets go see if that kid wants to run around with us great idea
34715,img/34715.png,1,art school:*denies application* 6 million jews:
34721,img/34721.png,0,i said a glass of orange juice not just any juice
34726,img/34726.png,1,"look, mom! it's a faggot!"
34728,img/34728.png,0,moments after you post something that you know is gonna start some shit
34751,img/34751.png,1,muslims: screaming about their religion being attacked christians and jews: -first time?
34756,img/34756.png,0,my favorite sex position is the challenger i go hard for 73 seconds then prematurley blow
34765,img/34765.png,1,when you find a girl that accepts your holocaust fetish
34768,img/34768.png,0,what a true rapist looks like
34780,img/34780.png,0,yes i ordered my justice department not to prosecute hillary clinton donald trump and to frame so what are you going to do about it
34782,img/34782.png,0,"me. saving refugees ""nice try"""
34785,img/34785.png,0,"welcome, we are a muslim brotherhood"
34786,img/34786.png,0,same
34791,img/34791.png,1,when i was a boy we didn't have things like adhd. it was called being a little bastard
34795,img/34795.png,1,finally synthetic watermelon
34796,img/34796.png,0,"san francisco bans plastic straws, but will still provide plastic needles for its junkies"
34798,img/34798.png,1,i don't see whats wrong with him other than he stole that wheelchair
34805,img/34805.png,0,when you're trying to be a good student and just learn magic but three kids in class keep getting in trouble all the time
34806,img/34806.png,0,bro you still care about ace discourse? bro kinda cringe ngl
34815,img/34815.png,0,i'm leading trump by a landslide in a new poll been there done that
34816,img/34816.png,0,meanwhile at the isis strip club
34821,img/34821.png,0,quick... they're escaping from the cake!
34825,img/34825.png,0,monkey blood
34852,img/34852.png,1,"gee, i'd like to suicide bomb the crap out of that church, but i got a thing at 5 couldn't abdul do it?"
34857,img/34857.png,0,monday at skul after watching sarafina
34862,img/34862.png,0,when i grow up... lol nevermind
34871,img/34871.png,0,time for liberals.. ...to start crying again
34872,img/34872.png,1,i bet god is one of us because he didn't even raise his son
34875,img/34875.png,0,when you told her you was going to fuck her till she was stupid
34876,img/34876.png,1,"on ur way going to d church, u see someone beating ur mum like dis what would you do?"
34897,img/34897.png,1,when the special needs girl with big tits is left unattended
34901,img/34901.png,0,gays aids it really be like that
34910,img/34910.png,0,i want to be inside your lady garden gnomesaying?
34915,img/34915.png,1,just trying to do my part
34920,img/34920.png,0,the smell of not wearing deoderant
34925,img/34925.png,0,"knock, knock. who's there not this bitch ( obviously )"
34927,img/34927.png,1,who's down for a 3.5 way
34952,img/34952.png,0,real men pray for each other they don't hate on each other
34960,img/34960.png,0,families saying goodbye to their loved ones from the other side of the mexican border
34961,img/34961.png,0,this cat is pushing a watermelon out of a lake. your argument is invalid
34970,img/34970.png,1,muslims in 2001 muslim in congress 2019 defund homeland security
34971,img/34971.png,0,dashing through the grass im coming to rape your ass
34972,img/34972.png,1,my grandpas tractor never broke down
34978,img/34978.png,0,shit... the dishwasher is broken again
34981,img/34981.png,0,boys are the devil
34982,img/34982.png,0,would you look at that this dryer comes with a free dishwasher
34985,img/34985.png,1,donald trump is my bitch you stupid arrogant americans.!
35016,img/35016.png,0,"yo dude, who passed the aux cord?"
35017,img/35017.png,0,three k's a day keeps you fat haha
35041,img/35041.png,0,2011 gt3 rs with a rebuilt tranny
35048,img/35048.png,1,god does not make people homosexuals or transgendered or sinners of any kind. sin in fallen humanity does
35062,img/35062.png,0,what if i told you you and i should find a bed n get freak nasty
35064,img/35064.png,0,thats a makeup artist for you. what did you expect?
35068,img/35068.png,1,but i wont do that will you let me come home i would do anything for love
35074,img/35074.png,1,white children raped by muslims must 'shut their mouths for the good of diversity' says corbynite mp naz shah sack sicko labour mp naz shah
35084,img/35084.png,0,have you ever tried ethiopian food? neither have they
35086,img/35086.png,1,when god sees people claiming that there are more than two genders isn't that my decision?
35087,img/35087.png,1,i like my women like i like my subs 6 and 12
35091,img/35091.png,0,with black power comes no responsibility
35096,img/35096.png,0,members of the white supremacist movement
35097,img/35097.png,0,meanwhile at the isis strip club
35102,img/35102.png,0,please be patient... we creating a better fuckup for all
35104,img/35104.png,0,talking to your ex be like why you always lying
35160,img/35160.png,0,you did the reich thing
35167,img/35167.png,1,it's peanutbutter jelly time!!!!
35168,img/35168.png,0,waiting for your girl oustide her house
35170,img/35170.png,1,every man needs a decent coffee maker
35178,img/35178.png,1,if they raise theirs and destroy our flag are they really people we want here ??
35182,img/35182.png,0,trouble with a bully? load up on pcp and show that fucker who's boss!
35189,img/35189.png,1,when you don't abort the baby and it dies anyways
35216,img/35216.png,1,"it's time to kill the british and dump tea into the ocean, and i'm all out of tea"
35217,img/35217.png,1,me getting euthanized
35218,img/35218.png,0,i can't wait to name you some dumb shit nobody can pronounce
35219,img/35219.png,1,they stole ma chickin i stole their life
35247,img/35247.png,1,when your fifth wife comes home from the mosque showing a lot of ankle so you take her to the bedroom but her pussy smells like the neighbors goat
35264,img/35264.png,0,i like your cologne what is that? tricare? deers
35271,img/35271.png,0,you knew i was a snake when you let me in
35276,img/35276.png,0,swiming in the summer
35287,img/35287.png,0,i don't know how people wear these everyday feels like this to me
35289,img/35289.png,0,historical spacecraft explosion
35298,img/35298.png,0,see? i fuckin told you! a little foil on top keeps them jewsy
35402,img/35402.png,1,wax on whacks off
35408,img/35408.png,1,do you know how to use an oven! or do i need to dig up hitler so he can show you!
35412,img/35412.png,0,#treason anti-american democrat adam schiff funded by america-hating george soros
35417,img/35417.png,0,must be time for more liberal bullshit
35419,img/35419.png,0,when someone calls you by your gaming name in public
35429,img/35429.png,0,hey muslim eat me!
35460,img/35460.png,0,when someone tries to rape you but you rape him instead improvise. adapt. overcome
35472,img/35472.png,0,he owns an ice cream shop
35480,img/35480.png,1,got a new slow cooker
35482,img/35482.png,1,get back in that oven you racist white bitch
35601,img/35601.png,1,allah? pig fucker!
35602,img/35602.png,1,"""we asked 100 normal people what do you associate with islam?"" terrorism 28 paedophilia 25 hate preaching 20 unwelcome invaders 10 excessive breeders 7 goat fuckers 5 i think the missing answer is peace? if it's there i'll give you money myself"
35604,img/35604.png,0,if you got your phone wet try leaving it in dry rice overnight. it will attract the water from the phone and fix your electronic for you
35607,img/35607.png,0,sends 6 million to heaven knows jews are god's chosen people
35608,img/35608.png,1,"if adam & eve were native american try this apple, it's tasty.."
35614,img/35614.png,1,how do you play taliban bingo? b-52..f-16...b-1..a-10
35618,img/35618.png,0,i woke up like this
35620,img/35620.png,1,when you try to catch a dark type pokemon
35628,img/35628.png,0,breaking news the people don't believe our bullshit anymore
35640,img/35640.png,0,say it with me folks radical liberal terrorism
35642,img/35642.png,1,i got some down bitches i can call
35647,img/35647.png,0,"we're just here to post shit we find funny please know that if that offends you, we find that shit funny also"
35670,img/35670.png,0,if this terrorizes you and this doesn't something is very wrong with you
35671,img/35671.png,1,jews: *exist* hitler: there's enough goofy gas for everyone
35674,img/35674.png,0,you don't have to be lonely at trump haters.com
35678,img/35678.png,0,stop illegal immigrants they're taking the land we stole
35680,img/35680.png,0,take one step at a time you have to crawl before you can learn to walk
35684,img/35684.png,1,when you tell him he can't marry a 6 years old while he lives in us. what do you mean?
35691,img/35691.png,1,da look dog gave mina after they fucked that tranny together
35692,img/35692.png,0,my wife threw me out after she caught me measuring my cock it just reaches the back of her sisters throat!
35701,img/35701.png,0,i don't always play golf but when i do i go balls deep
35708,img/35708.png,0,like if you had one of these only the 1840's kids will remember
35709,img/35709.png,0,"bend over, touch your toes i'll show you where the monster goes"
35716,img/35716.png,1,i don't care what these liberal pro lgbt government officals say if i see a man follow any of the females in my family into the bathroom he'll crawl out looking like this
35724,img/35724.png,0,"the most racist people are the ones crying""racist"" all the time!"
35729,img/35729.png,1,looking for attention? join us
35740,img/35740.png,0,is it legal to masturbate to pictures of yourself as a child?
35746,img/35746.png,0,don't mind me just harvesting memes
35764,img/35764.png,1,leo varadkar stars in.... 'tranny without a fanny' coming soon in dail anal
35780,img/35780.png,0,"fuck, my mom is gonna kill me fuck, my mom is gonna kill me"
35781,img/35781.png,1,faceswap ching chong 100
35784,img/35784.png,0,everyone wants colonel sanders autograph when they see him out in public
35786,img/35786.png,0,get your fucking hawns aff ma willy
35789,img/35789.png,1,death to all muslims
35794,img/35794.png,1,i like my coffe like i like my slaves extra dark
35801,img/35801.png,1,happy pride month y'all disney proudly presents the gentleman and the tranny
35802,img/35802.png,1,it's gettin hot in here so take off all ur clothes
35814,img/35814.png,0,ohhh i see.. so you found a bitch that does it without the peanut butter
35860,img/35860.png,0,sacred cross? let me call my friend who's an expert in holy relics
35861,img/35861.png,0,banner in the streets hulk in the sheets
35869,img/35869.png,0,smoochies from donald on your birthday!!!
35890,img/35890.png,0,"a vaginai is like a tin roof if you don't nail it enough, it ends up over at the neighbors"
35894,img/35894.png,1,"shoot boy, i ain't racist i've got four black tires and a color tv"
35896,img/35896.png,0,once you go black you are forever a single mom
35902,img/35902.png,0,when all those shrugs from not knowing what to eat are starting to pay off
35907,img/35907.png,0,dishwasher is broken? slap her a few times
35910,img/35910.png,0,am i hearing the american people correctly you want to hand over all your means of protection and make it easier for terrorists to come into the country? gotcha!
35912,img/35912.png,1,"i don't always marry first graders.. ...but when i do i wait until they are third graders before i violate them like my goats stay violent, brutal, and backward my friends"
35917,img/35917.png,1,i pictured a black girl naked today can i get an std from this?
35924,img/35924.png,0,it's not rape it's a snuggle with a struggle
35942,img/35942.png,1,you know why muslims hates pigs? because they fuck donkeys!
35948,img/35948.png,1,the granny and the tranny clinton/obama 2020 democrat's secret weapon for 2020
35964,img/35964.png,0,has an interview.. ...shoots out truth
35967,img/35967.png,1,shoutout to all the ladies who don't gotta be half naked to get a mans attention. the rest of you bitches come with me
35970,img/35970.png,1,when i grow up... lol nevermind
35971,img/35971.png,1,"my god will kill your god, kill all infidels, lets burn this place. islam is peaceful!!!"
36014,img/36014.png,0,official white house holiday ornaments
36021,img/36021.png,0,someone else used kids to push an agenda
36025,img/36025.png,1,then they gave me a crown of thorns and whipped me it was so hot i came twice
36027,img/36027.png,1,me: i promise i'll watch tv with you quietly three commercials later ...the jewish press ...will have their lying mouths shut for them!
36028,img/36028.png,0,this isn't even my real ashes
36048,img/36048.png,0,this would be racist if black people could read
36049,img/36049.png,0,knowing white people he's probably the father
36054,img/36054.png,0,and then i beat the usa immigration sytem by marrying my own brother! and i even got a job in congress! these americans are so stupid!!!
36072,img/36072.png,0,"she said ""choke me daddy"" so i gave her 2 popeye's biscuits without a drink"
36075,img/36075.png,1,be happy you dont have neanderthal dna
36079,img/36079.png,0,there is no hindu terrorism in india. what if say it isn't true? will shoot you dead
36081,img/36081.png,1,in this edition we don't buy property; we steal it!
36089,img/36089.png,0,adding coolant when the farm equipment overheats
36092,img/36092.png,0,who is it and what do they do
36095,img/36095.png,0,"when men ask for my number, i give them my ex's number so when they call looking for me, he'll know i'm getting men regardless"
36097,img/36097.png,0,oh sweetie it's a little late for that new york is it though?
36098,img/36098.png,1,when your master refuse to feed you a watermelon after you pluck cotton from his field
36102,img/36102.png,0,questioning america's support for fascist israel ... is unacceptable
36107,img/36107.png,0,when it's time to talk about the birds and the bees
36109,img/36109.png,0,"""one mans trash is another man's treasure"" is a great quote but, it's a shitty way to tell a kid they're adopted """
36120,img/36120.png,0,so you're telling me... you smoke a plant that makes you hungry for fun?
36152,img/36152.png,0,"when your eating out your grandma and you taste horse cum then think to yourself ""oh that's how she died"
36158,img/36158.png,0,when your girlfriend says treat me like a princess
36174,img/36174.png,0,every man needs a decent coffee maker
36175,img/36175.png,0,oh look my new dishwasher arrived
36178,img/36178.png,0,you knew that was the wrong purse... are you serious!
36179,img/36179.png,0,"you thought hillary was in the clear? oh cupcake, have i got a surprise for you!"
36185,img/36185.png,1,i told my gay friend that i can turn fruits in to vegetables and he told me to prove it so i pushed him off a balcony
36187,img/36187.png,0,mama i just killed a man
36189,img/36189.png,0,i reckon i like them titties mmmm hmmm
36190,img/36190.png,1,immigrants illegal aliens
36197,img/36197.png,0,"when you fire up your 30 year old straight piped shitbox ""hell yeah brother"""
36204,img/36204.png,1,when you finally headshot 150 black people
36207,img/36207.png,0,selling this anique farm equipment still works and runs like a champ. serious inquiries only
36210,img/36210.png,0,when i eat breakfast vs mornigs when i don't
36214,img/36214.png,1,the face non-car people make when you tell them you blew a tranny
36240,img/36240.png,0,happy age advancement day i suppose congratulations are in order?
36248,img/36248.png,1,i heard you need a new tranny?
36254,img/36254.png,0,my culture has great food !
36281,img/36281.png,0,everyone wants me to read the constitution but it's written in cursive
36294,img/36294.png,0,when you accidentally send a d**k pic to your mother
36401,img/36401.png,0,"adults should understand this is a hijab, a big part of my culture"
36415,img/36415.png,0,i am not racist and my best friends aren't either
36417,img/36417.png,1,this is how lesbians have sex
36420,img/36420.png,0,cop: please step out of the car me: i'm too fucked up. you get in
36429,img/36429.png,0,"this man was accused of raping his 16 y old daughters friend and all he had to do was deny the accusations thenthe girl committed suicide because they said she was lying, the democrats protected this pos"
36450,img/36450.png,0,keeping your dishwasher clean will make it last longer
36452,img/36452.png,0,"what did you hear on the wiretap, barry? he said he really is going to make america great again"
36459,img/36459.png,0,kid with cancer: so when i get out of the hospital i'm going to join you? the avengers visiting him:
36470,img/36470.png,0,made rice krispies way before kellogg's
36472,img/36472.png,0,when you finger an asian girl
36478,img/36478.png,0,where's the chex mix
36480,img/36480.png,0,i don't understand your specific kind of stupid. but i do admire your total commitment to it
36481,img/36481.png,1,i'm dreaming of a white christmas
36497,img/36497.png,0,how to get a black guy to see his baby
36498,img/36498.png,1,that's right goat fucker i'll triple tap your muslim ass
36501,img/36501.png,0,you need some jesus
36508,img/36508.png,1,we can kill as many as we want and your stupid government keeps bringing us in
36524,img/36524.png,1,"the most racist people are the ones crying""racist"" all the time!"
36540,img/36540.png,0,safe sex isis style
36541,img/36541.png,1,bruhh.. white ppl give me a headache
36542,img/36542.png,1,911 three white kids in the park planning the next school shooting two can play that game
36570,img/36570.png,0,or we'll kill you stop making fun of our peaceful religion
36571,img/36571.png,0,"mexicans hugging and kissing walls and fences, to show their love for border controls"
36578,img/36578.png,1,patrick kenneth x scandal lebron james
36581,img/36581.png,0,russian flag
36590,img/36590.png,0,this offends me ban them do you agree?
36597,img/36597.png,0,white people after 10 shots black people after 10 shots
36598,img/36598.png,1,i'm not saying i'm fat i just have more chins than a asian phone book
